time	from	to
2019-07-19T00:00:00	124	23	
2019-07-19T00:00:00	124	39	
2019-07-19T00:00:00	124	79	
2019-07-19T00:00:00	124	34	
2019-07-19T00:00:00	244	85	
2019-07-19T00:00:00	244	148	
2019-07-19T00:00:00	244	236	
2019-07-19T00:00:00	244	247	
2019-07-19T00:00:00	244	206	
2019-07-19T00:00:00	244	225	
2019-07-19T00:00:00	244	246	
2019-07-19T00:00:00	126	85	
2019-07-19T00:00:00	126	100	
2019-07-19T00:00:00	126	123	
2019-07-19T00:00:00	126	88	
2019-07-19T00:00:00	126	84	
2019-07-19T00:00:00	126	174	
2019-07-19T00:00:00	126	134	
2019-07-19T00:00:00	126	99	
2019-07-19T00:00:00	126	161	
2019-07-19T00:00:00	127	148	
2019-07-19T00:00:00	127	189	
2019-07-19T00:00:00	127	135	
2019-07-19T00:00:00	127	122	
2019-07-19T00:00:00	127	131	
2019-07-19T00:00:00	127	159	
2019-07-19T00:00:00	128	56	
2019-07-19T00:00:00	128	87	
2019-07-19T00:00:00	128	113	
2019-07-19T00:00:00	128	122	
2019-07-19T00:00:00	128	2	
2019-07-19T00:00:00	128	133	
2019-07-19T00:00:00	128	131	
2019-07-19T00:00:00	128	137	
2019-07-19T00:00:00	128	103	
2019-07-19T00:00:00	129	123	
2019-07-19T00:00:00	129	207	
2019-07-19T00:00:00	129	172	
2019-07-19T00:00:00	129	161	
2019-07-19T00:00:00	129	199	
2019-07-19T00:00:00	130	25	
2019-07-19T00:00:00	130	49	
2019-07-19T00:00:00	130	157	
2019-07-19T00:00:00	130	153	
2019-07-19T00:00:00	130	13	
2019-07-19T00:00:00	130	156	
2019-07-19T00:00:00	130	89	
2019-07-19T00:00:00	131	128	
2019-07-19T00:00:00	131	38	
2019-07-19T00:00:00	131	87	
2019-07-19T00:00:00	131	148	
2019-07-19T00:00:00	131	69	
2019-07-19T00:00:00	131	75	
2019-07-19T00:00:00	131	135	
2019-07-19T00:00:00	131	122	
2019-07-19T00:00:00	131	2	
2019-07-19T00:00:00	131	133	
2019-07-19T00:00:00	131	127	
2019-07-19T00:00:00	131	159	
2019-07-19T00:00:00	132	226	
2019-07-19T00:00:00	132	59	
2019-07-19T00:00:00	132	79	
2019-07-19T00:00:00	132	27	
2019-07-19T00:00:00	132	7	
2019-07-19T00:00:00	132	11	
2019-07-19T00:00:00	132	63	
2019-07-19T00:00:00	132	140	
2019-07-19T00:00:00	132	57	
2019-07-19T00:00:00	133	195	
2019-07-19T00:00:00	133	24	
2019-07-19T00:00:00	133	128	
2019-07-19T00:00:00	133	59	
2019-07-19T00:00:00	133	226	
2019-07-19T00:00:00	133	87	
2019-07-19T00:00:00	133	3	
2019-07-19T00:00:00	133	148	
2019-07-19T00:00:00	133	30	
2019-07-19T00:00:00	133	142	
2019-07-19T00:00:00	133	67	
2019-07-19T00:00:00	133	122	
2019-07-19T00:00:00	133	55	
2019-07-19T00:00:00	133	131	
2019-07-19T00:00:00	133	137	
2019-07-19T00:00:00	133	224	
2019-07-19T00:00:00	133	140	
2019-07-19T00:00:00	133	57	
2019-07-19T00:00:00	134	85	
2019-07-19T00:00:00	134	100	
2019-07-19T00:00:00	134	123	
2019-07-19T00:00:00	134	88	
2019-07-19T00:00:00	134	25	
2019-07-19T00:00:00	134	5	
2019-07-19T00:00:00	134	126	
2019-07-19T00:00:00	134	99	
2019-07-19T00:00:00	134	161	
2019-07-19T00:00:00	135	38	
2019-07-19T00:00:00	135	127	
2019-07-19T00:00:00	135	131	
2019-07-19T00:00:00	135	186	
2019-07-19T00:00:00	135	16	
2019-07-19T00:00:00	135	203	
2019-07-19T00:00:00	135	161	
2019-07-19T00:00:00	136	150	
2019-07-19T00:00:00	136	210	
2019-07-19T00:00:00	136	241	
2019-07-19T00:00:00	136	153	
2019-07-19T00:00:00	136	201	
2019-07-19T00:00:00	136	43	
2019-07-19T00:00:00	136	245	
2019-07-19T00:00:00	136	170	
2019-07-19T00:00:00	136	98	
2019-07-19T00:00:00	137	128	
2019-07-19T00:00:00	137	49	
2019-07-19T00:00:00	137	67	
2019-07-19T00:00:00	137	113	
2019-07-19T00:00:00	137	68	
2019-07-19T00:00:00	137	133	
2019-07-19T00:00:00	137	103	
2019-07-19T00:00:00	137	154	
2019-07-19T00:00:00	225	56	
2019-07-19T00:00:00	225	85	
2019-07-19T00:00:00	225	148	
2019-07-19T00:00:00	225	236	
2019-07-19T00:00:00	225	247	
2019-07-19T00:00:00	225	206	
2019-07-19T00:00:00	225	244	
2019-07-19T00:00:00	225	99	
2019-07-19T00:00:00	225	246	
2019-07-19T00:00:00	225	82	
2019-07-19T00:00:00	225	120	
2019-07-19T00:00:00	139	52	
2019-07-19T00:00:00	139	149	
2019-07-19T00:00:00	139	48	
2019-07-19T00:00:00	139	19	
2019-07-19T00:00:00	139	152	
2019-07-19T00:00:00	139	115	
2019-07-19T00:00:00	140	188	
2019-07-19T00:00:00	140	226	
2019-07-19T00:00:00	140	148	
2019-07-19T00:00:00	140	132	
2019-07-19T00:00:00	140	201	
2019-07-19T00:00:00	140	11	
2019-07-19T00:00:00	140	162	
2019-07-19T00:00:00	140	133	
2019-07-19T00:00:00	140	224	
2019-07-19T00:00:00	140	57	
2019-07-19T00:00:00	141	79	
2019-07-19T00:00:00	141	124	
2019-07-19T00:00:00	141	113	
2019-07-19T00:00:00	142	123	
2019-07-19T00:00:00	142	189	
2019-07-19T00:00:00	142	148	
2019-07-19T00:00:00	142	30	
2019-07-19T00:00:00	142	175	
2019-07-19T00:00:00	142	133	
2019-07-19T00:00:00	142	224	
2019-07-19T00:00:00	143	226	
2019-07-19T00:00:00	143	204	
2019-07-19T00:00:00	143	98	
2019-07-19T00:00:00	241	195	
2019-07-19T00:00:00	241	14	
2019-07-19T00:00:00	241	17	
2019-07-19T00:00:00	241	136	
2019-07-19T00:00:00	241	224	
2019-07-19T00:00:00	213	59	
2019-07-19T00:00:00	213	64	
2019-07-19T00:00:00	213	53	
2019-07-19T00:00:00	240	108	
2019-07-19T00:00:00	240	201	
2019-07-19T00:00:00	240	114	
2019-07-19T00:00:00	240	170	
2019-07-19T00:00:00	240	193	
2019-07-19T00:00:00	249	186	
2019-07-19T00:00:00	249	203	
2019-07-19T00:00:00	148	123	
2019-07-19T00:00:00	148	38	
2019-07-19T00:00:00	148	189	
2019-07-19T00:00:00	148	142	
2019-07-19T00:00:00	148	175	
2019-07-19T00:00:00	148	244	
2019-07-19T00:00:00	148	133	
2019-07-19T00:00:00	148	127	
2019-07-19T00:00:00	148	131	
2019-07-19T00:00:00	148	225	
2019-07-19T00:00:00	148	159	
2019-07-19T00:00:00	148	140	
2019-07-19T00:00:00	149	152	
2019-07-19T00:00:00	149	181	
2019-07-19T00:00:00	149	139	
2019-07-19T00:00:00	150	198	
2019-07-19T00:00:00	150	201	
2019-07-19T00:00:00	150	221	
2019-07-19T00:00:00	150	47	
2019-07-19T00:00:00	150	43	
2019-07-19T00:00:00	150	64	
2019-07-19T00:00:00	150	245	
2019-07-19T00:00:00	150	136	
2019-07-19T00:00:00	150	161	
2019-07-19T00:00:00	151	110	
2019-07-19T00:00:00	151	107	
2019-07-19T00:00:00	152	149	
2019-07-19T00:00:00	152	181	
2019-07-19T00:00:00	152	115	
2019-07-19T00:00:00	152	139	
2019-07-19T00:00:00	153	130	
2019-07-19T00:00:00	153	184	
2019-07-19T00:00:00	153	59	
2019-07-19T00:00:00	153	25	
2019-07-19T00:00:00	153	157	
2019-07-19T00:00:00	153	79	
2019-07-19T00:00:00	153	43	
2019-07-19T00:00:00	153	55	
2019-07-19T00:00:00	153	136	
2019-07-19T00:00:00	153	203	
2019-07-19T00:00:00	154	137	
2019-07-19T00:00:00	155	172	
2019-07-19T00:00:00	156	130	
2019-07-19T00:00:00	156	100	
2019-07-19T00:00:00	156	25	
2019-07-19T00:00:00	156	157	
2019-07-19T00:00:00	156	82	
2019-07-19T00:00:00	157	130	
2019-07-19T00:00:00	157	100	
2019-07-19T00:00:00	157	25	
2019-07-19T00:00:00	157	37	
2019-07-19T00:00:00	157	153	
2019-07-19T00:00:00	157	13	
2019-07-19T00:00:00	157	156	
2019-07-19T00:00:00	157	21	
2019-07-19T00:00:00	157	82	
2019-07-19T00:00:00	158	80	
2019-07-19T00:00:00	158	94	
2019-07-19T00:00:00	158	170	
2019-07-19T00:00:00	158	191	
2019-07-19T00:00:00	159	148	
2019-07-19T00:00:00	159	189	
2019-07-19T00:00:00	159	127	
2019-07-19T00:00:00	159	131	
2019-07-19T00:00:00	160	200	
2019-07-19T00:00:00	160	0	
2019-07-19T00:00:00	161	150	
2019-07-19T00:00:00	161	123	
2019-07-19T00:00:00	161	198	
2019-07-19T00:00:00	161	174	
2019-07-19T00:00:00	161	168	
2019-07-19T00:00:00	161	134	
2019-07-19T00:00:00	161	126	
2019-07-19T00:00:00	161	109	
2019-07-19T00:00:00	161	113	
2019-07-19T00:00:00	161	135	
2019-07-19T00:00:00	161	129	
2019-07-19T00:00:00	161	91	
2019-07-19T00:00:00	162	226	
2019-07-19T00:00:00	162	3	
2019-07-19T00:00:00	162	117	
2019-07-19T00:00:00	162	11	
2019-07-19T00:00:00	162	15	
2019-07-19T00:00:00	162	103	
2019-07-19T00:00:00	162	140	
2019-07-19T00:00:00	163	192	
2019-07-19T00:00:00	163	194	
2019-07-19T00:00:00	163	236	
2019-07-19T00:00:00	163	176	
2019-07-19T00:00:00	163	116	
2019-07-19T00:00:00	163	185	
2019-07-19T00:00:00	163	224	
2019-07-19T00:00:00	164	81	
2019-07-19T00:00:00	164	64	
2019-07-19T00:00:00	164	97	
2019-07-19T00:00:00	165	198	
2019-07-19T00:00:00	165	182	
2019-07-19T00:00:00	224	195	
2019-07-19T00:00:00	224	163	
2019-07-19T00:00:00	224	14	
2019-07-19T00:00:00	224	241	
2019-07-19T00:00:00	224	30	
2019-07-19T00:00:00	224	142	
2019-07-19T00:00:00	224	133	
2019-07-19T00:00:00	224	140	
2019-07-19T00:00:00	247	88	
2019-07-19T00:00:00	247	236	
2019-07-19T00:00:00	247	244	
2019-07-19T00:00:00	247	225	
2019-07-19T00:00:00	247	246	
2019-07-19T00:00:00	168	198	
2019-07-19T00:00:00	168	109	
2019-07-19T00:00:00	168	178	
2019-07-19T00:00:00	168	66	
2019-07-19T00:00:00	168	91	
2019-07-19T00:00:00	168	161	
2019-07-19T00:00:00	221	150	
2019-07-19T00:00:00	221	12	
2019-07-19T00:00:00	221	201	
2019-07-19T00:00:00	221	43	
2019-07-19T00:00:00	221	245	
2019-07-19T00:00:00	221	170	
2019-07-19T00:00:00	170	188	
2019-07-19T00:00:00	170	158	
2019-07-19T00:00:00	170	187	
2019-07-19T00:00:00	170	201	
2019-07-19T00:00:00	170	221	
2019-07-19T00:00:00	170	240	
2019-07-19T00:00:00	170	136	
2019-07-19T00:00:00	170	193	
2019-07-19T00:00:00	171	235	
2019-07-19T00:00:00	171	186	
2019-07-19T00:00:00	172	25	
2019-07-19T00:00:00	172	202	
2019-07-19T00:00:00	172	155	
2019-07-19T00:00:00	172	129	
2019-07-19T00:00:00	173	7	
2019-07-19T00:00:00	173	179	
2019-07-19T00:00:00	174	123	
2019-07-19T00:00:00	174	87	
2019-07-19T00:00:00	174	126	
2019-07-19T00:00:00	174	50	
2019-07-19T00:00:00	174	4	
2019-07-19T00:00:00	174	161	
2019-07-19T00:00:00	175	123	
2019-07-19T00:00:00	175	148	
2019-07-19T00:00:00	175	189	
2019-07-19T00:00:00	175	142	
2019-07-19T00:00:00	175	179	
2019-07-19T00:00:00	176	192	
2019-07-19T00:00:00	176	163	
2019-07-19T00:00:00	176	185	
2019-07-19T00:00:00	226	3	
2019-07-19T00:00:00	226	27	
2019-07-19T00:00:00	226	132	
2019-07-19T00:00:00	226	11	
2019-07-19T00:00:00	226	162	
2019-07-19T00:00:00	226	133	
2019-07-19T00:00:00	226	98	
2019-07-19T00:00:00	226	103	
2019-07-19T00:00:00	226	140	
2019-07-19T00:00:00	226	143	
2019-07-19T00:00:00	226	57	
2019-07-19T00:00:00	178	168	
2019-07-19T00:00:00	178	109	
2019-07-19T00:00:00	178	182	
2019-07-19T00:00:00	178	62	
2019-07-19T00:00:00	178	66	
2019-07-19T00:00:00	179	173	
2019-07-19T00:00:00	179	175	
2019-07-19T00:00:00	179	28	
2019-07-19T00:00:00	243	16	
2019-07-19T00:00:00	181	87	
2019-07-19T00:00:00	181	78	
2019-07-19T00:00:00	181	76	
2019-07-19T00:00:00	181	149	
2019-07-19T00:00:00	181	47	
2019-07-19T00:00:00	181	152	
2019-07-19T00:00:00	182	198	
2019-07-19T00:00:00	182	109	
2019-07-19T00:00:00	182	178	
2019-07-19T00:00:00	182	81	
2019-07-19T00:00:00	182	165	
2019-07-19T00:00:00	182	62	
2019-07-19T00:00:00	182	66	
2019-07-19T00:00:00	182	120	
2019-07-19T00:00:00	246	85	
2019-07-19T00:00:00	246	236	
2019-07-19T00:00:00	246	247	
2019-07-19T00:00:00	246	244	
2019-07-19T00:00:00	246	99	
2019-07-19T00:00:00	246	225	
2019-07-19T00:00:00	184	153	
2019-07-19T00:00:00	185	163	
2019-07-19T00:00:00	185	236	
2019-07-19T00:00:00	185	50	
2019-07-19T00:00:00	185	176	
2019-07-19T00:00:00	185	54	
2019-07-19T00:00:00	185	4	
2019-07-19T00:00:00	185	72	
2019-07-19T00:00:00	186	42	
2019-07-19T00:00:00	186	171	
2019-07-19T00:00:00	186	135	
2019-07-19T00:00:00	186	31	
2019-07-19T00:00:00	186	235	
2019-07-19T00:00:00	186	16	
2019-07-19T00:00:00	186	203	
2019-07-19T00:00:00	186	249	
2019-07-19T00:00:00	187	119	
2019-07-19T00:00:00	187	170	
2019-07-19T00:00:00	188	201	
2019-07-19T00:00:00	188	170	
2019-07-19T00:00:00	188	16	
2019-07-19T00:00:00	188	193	
2019-07-19T00:00:00	188	140	
2019-07-19T00:00:00	189	123	
2019-07-19T00:00:00	189	148	
2019-07-19T00:00:00	189	142	
2019-07-19T00:00:00	189	175	
2019-07-19T00:00:00	189	127	
2019-07-19T00:00:00	189	103	
2019-07-19T00:00:00	189	159	
2019-07-19T00:00:00	190	235	
2019-07-19T00:00:00	190	203	
2019-07-19T00:00:00	191	158	
2019-07-19T00:00:00	191	207	
2019-07-19T00:00:00	191	35	
2019-07-19T00:00:00	191	76	
2019-07-19T00:00:00	192	163	
2019-07-19T00:00:00	192	194	
2019-07-19T00:00:00	192	176	
2019-07-19T00:00:00	193	188	
2019-07-19T00:00:00	193	108	
2019-07-19T00:00:00	193	102	
2019-07-19T00:00:00	193	117	
2019-07-19T00:00:00	193	201	
2019-07-19T00:00:00	193	114	
2019-07-19T00:00:00	193	240	
2019-07-19T00:00:00	193	170	
2019-07-19T00:00:00	193	103	
2019-07-19T00:00:00	194	192	
2019-07-19T00:00:00	194	163	
2019-07-19T00:00:00	195	30	
2019-07-19T00:00:00	195	241	
2019-07-19T00:00:00	195	60	
2019-07-19T00:00:00	195	133	
2019-07-19T00:00:00	195	17	
2019-07-19T00:00:00	195	224	
2019-07-19T00:00:00	196	41	
2019-07-19T00:00:00	196	49	
2019-07-19T00:00:00	196	68	
2019-07-19T00:00:00	196	89	
2019-07-19T00:00:00	197	102	
2019-07-19T00:00:00	197	67	
2019-07-19T00:00:00	197	68	
2019-07-19T00:00:00	197	60	
2019-07-19T00:00:00	198	150	
2019-07-19T00:00:00	198	69	
2019-07-19T00:00:00	198	168	
2019-07-19T00:00:00	198	182	
2019-07-19T00:00:00	198	109	
2019-07-19T00:00:00	198	113	
2019-07-19T00:00:00	198	165	
2019-07-19T00:00:00	198	94	
2019-07-19T00:00:00	198	62	
2019-07-19T00:00:00	198	66	
2019-07-19T00:00:00	198	91	
2019-07-19T00:00:00	198	199	
2019-07-19T00:00:00	198	161	
2019-07-19T00:00:00	199	198	
2019-07-19T00:00:00	199	235	
2019-07-19T00:00:00	199	62	
2019-07-19T00:00:00	199	129	
2019-07-19T00:00:00	200	100	
2019-07-19T00:00:00	200	160	
2019-07-19T00:00:00	200	120	
2019-07-19T00:00:00	201	150	
2019-07-19T00:00:00	201	188	
2019-07-19T00:00:00	201	221	
2019-07-19T00:00:00	201	240	
2019-07-19T00:00:00	201	114	
2019-07-19T00:00:00	201	245	
2019-07-19T00:00:00	201	170	
2019-07-19T00:00:00	201	136	
2019-07-19T00:00:00	201	16	
2019-07-19T00:00:00	201	193	
2019-07-19T00:00:00	201	140	
2019-07-19T00:00:00	202	111	
2019-07-19T00:00:00	202	172	
2019-07-19T00:00:00	203	59	
2019-07-19T00:00:00	203	153	
2019-07-19T00:00:00	203	190	
2019-07-19T00:00:00	203	135	
2019-07-19T00:00:00	203	235	
2019-07-19T00:00:00	203	186	
2019-07-19T00:00:00	203	249	
2019-07-19T00:00:00	204	143	
2019-07-20T00:00:00	0	160	
2019-07-20T00:00:00	0	211	
2019-07-20T00:00:00	1	14	
2019-07-20T00:00:00	1	33	
2019-07-20T00:00:00	1	17	
2019-07-20T00:00:00	2	87	
2019-07-20T00:00:00	2	102	
2019-07-20T00:00:00	2	122	
2019-07-20T00:00:00	2	60	
2019-07-20T00:00:00	3	100	
2019-07-20T00:00:00	3	24	
2019-07-20T00:00:00	3	226	
2019-07-20T00:00:00	3	27	
2019-07-20T00:00:00	3	67	
2019-07-20T00:00:00	3	121	
2019-07-20T00:00:00	3	11	
2019-07-20T00:00:00	3	162	
2019-07-20T00:00:00	3	64	
2019-07-20T00:00:00	3	114	
2019-07-20T00:00:00	3	133	
2019-07-20T00:00:00	3	103	
2019-07-20T00:00:00	3	57	
2019-07-20T00:00:00	4	174	
2019-07-20T00:00:00	4	50	
2019-07-20T00:00:00	5	85	
2019-07-20T00:00:00	5	100	
2019-07-20T00:00:00	5	59	
2019-07-20T00:00:00	5	134	
2019-07-20T00:00:00	6	35	
2019-07-20T00:00:00	6	28	
2019-07-20T00:00:00	7	59	
2019-07-20T00:00:00	7	173	
2019-07-20T00:00:00	7	207	
2019-07-20T00:00:00	7	132	
2019-07-20T00:00:00	7	153	
2019-07-20T00:00:00	7	47	
2019-07-20T00:00:00	7	10	
2019-07-20T00:00:00	7	20	
2019-07-20T00:00:00	8	39	
2019-07-20T00:00:00	8	117	
2019-07-20T00:00:00	8	114	
2019-07-20T00:00:00	8	103	
2019-07-20T00:00:00	9	77	
2019-07-20T00:00:00	9	58	
2019-07-20T00:00:00	9	69	
2019-07-20T00:00:00	9	52	
2019-07-20T00:00:00	9	75	
2019-07-20T00:00:00	9	19	
2019-07-20T00:00:00	10	123	
2019-07-20T00:00:00	10	207	
2019-07-20T00:00:00	10	7	
2019-07-20T00:00:00	10	47	
2019-07-20T00:00:00	10	20	
2019-07-20T00:00:00	11	24	
2019-07-20T00:00:00	11	226	
2019-07-20T00:00:00	11	3	
2019-07-20T00:00:00	11	27	
2019-07-20T00:00:00	11	132	
2019-07-20T00:00:00	11	162	
2019-07-20T00:00:00	11	64	
2019-07-20T00:00:00	11	140	
2019-07-20T00:00:00	11	57	
2019-07-20T00:00:00	12	121	
2019-07-20T00:00:00	12	221	
2019-07-20T00:00:00	12	245	
2019-07-20T00:00:00	13	130	
2019-07-20T00:00:00	13	25	
2019-07-20T00:00:00	13	157	
2019-07-20T00:00:00	13	37	
2019-07-20T00:00:00	14	33	
2019-07-20T00:00:00	14	241	
2019-07-20T00:00:00	14	1	
2019-07-20T00:00:00	14	224	
2019-07-20T00:00:00	15	162	
2019-07-20T00:00:00	16	188	
2019-07-20T00:00:00	16	201	
2019-07-20T00:00:00	16	45	
2019-07-20T00:00:00	16	221	
2019-07-20T00:00:00	16	135	
2019-07-20T00:00:00	16	186	
2019-07-20T00:00:00	16	115	
2019-07-20T00:00:00	16	243	
2019-07-20T00:00:00	17	195	
2019-07-20T00:00:00	17	33	
2019-07-20T00:00:00	17	96	
2019-07-20T00:00:00	17	241	
2019-07-20T00:00:00	17	1	
2019-07-20T00:00:00	18	108	
2019-07-20T00:00:00	19	77	
2019-07-20T00:00:00	19	9	
2019-07-20T00:00:00	19	58	
2019-07-20T00:00:00	19	84	
2019-07-20T00:00:00	19	52	
2019-07-20T00:00:00	19	79	
2019-07-20T00:00:00	19	75	
2019-07-20T00:00:00	19	107	
2019-07-20T00:00:00	19	48	
2019-07-20T00:00:00	19	53	
2019-07-20T00:00:00	19	28	
2019-07-20T00:00:00	19	139	
2019-07-20T00:00:00	20	207	
2019-07-20T00:00:00	20	7	
2019-07-20T00:00:00	20	10	
2019-07-20T00:00:00	21	25	
2019-07-20T00:00:00	21	157	
2019-07-20T00:00:00	21	37	
2019-07-20T00:00:00	21	182	
2019-07-20T00:00:00	21	120	
2019-07-20T00:00:00	235	42	
2019-07-20T00:00:00	235	171	
2019-07-20T00:00:00	235	186	
2019-07-20T00:00:00	235	203	
2019-07-20T00:00:00	235	199	
2019-07-20T00:00:00	23	27	
2019-07-20T00:00:00	23	124	
2019-07-20T00:00:00	23	34	
2019-07-20T00:00:00	24	3	
2019-07-20T00:00:00	24	30	
2019-07-20T00:00:00	24	27	
2019-07-20T00:00:00	24	67	
2019-07-20T00:00:00	24	11	
2019-07-20T00:00:00	24	122	
2019-07-20T00:00:00	24	133	
2019-07-20T00:00:00	24	62	
2019-07-20T00:00:00	24	57	
2019-07-20T00:00:00	25	130	
2019-07-20T00:00:00	25	88	
2019-07-20T00:00:00	25	49	
2019-07-20T00:00:00	25	157	
2019-07-20T00:00:00	25	37	
2019-07-20T00:00:00	25	134	
2019-07-20T00:00:00	25	153	
2019-07-20T00:00:00	25	13	
2019-07-20T00:00:00	25	156	
2019-07-20T00:00:00	25	21	
2019-07-20T00:00:00	25	172	
2019-07-20T00:00:00	25	89	
2019-07-20T00:00:00	211	0	
2019-07-20T00:00:00	211	54	
2019-07-20T00:00:00	27	24	
2019-07-20T00:00:00	27	226	
2019-07-20T00:00:00	27	3	
2019-07-20T00:00:00	27	23	
2019-07-20T00:00:00	27	132	
2019-07-20T00:00:00	27	121	
2019-07-20T00:00:00	27	11	
2019-07-20T00:00:00	28	52	
2019-07-20T00:00:00	28	79	
2019-07-20T00:00:00	28	35	
2019-07-20T00:00:00	28	31	
2019-07-20T00:00:00	28	19	
2019-07-20T00:00:00	28	6	
2019-07-20T00:00:00	28	53	
2019-07-20T00:00:00	28	179	
2019-07-20T00:00:00	28	29	
2019-07-20T00:00:00	29	31	
2019-07-20T00:00:00	29	28	
2019-07-20T00:00:00	29	120	
2019-07-20T00:00:00	30	195	
2019-07-20T00:00:00	30	24	
2019-07-20T00:00:00	30	87	
2019-07-20T00:00:00	30	142	
2019-07-20T00:00:00	30	122	
2019-07-20T00:00:00	30	133	
2019-07-20T00:00:00	30	224	
2019-07-20T00:00:00	30	57	
2019-07-20T00:00:00	31	28	
2019-07-20T00:00:00	31	29	
2019-07-20T00:00:00	32	97	
2019-07-20T00:00:00	33	14	
2019-07-20T00:00:00	33	102	
2019-07-20T00:00:00	33	45	
2019-07-20T00:00:00	33	1	
2019-07-20T00:00:00	33	17	
2019-07-20T00:00:00	34	23	
2019-07-20T00:00:00	34	124	
2019-07-20T00:00:00	35	207	
2019-07-20T00:00:00	35	79	
2019-07-20T00:00:00	35	76	
2019-07-20T00:00:00	35	55	
2019-07-20T00:00:00	35	6	
2019-07-20T00:00:00	35	63	
2019-07-20T00:00:00	35	28	
2019-07-20T00:00:00	35	191	
2019-07-20T00:00:00	36	111	
2019-07-20T00:00:00	36	107	
2019-07-20T00:00:00	36	99	
2019-07-20T00:00:00	37	25	
2019-07-20T00:00:00	37	157	
2019-07-20T00:00:00	37	13	
2019-07-20T00:00:00	37	121	
2019-07-20T00:00:00	37	21	
2019-07-20T00:00:00	38	148	
2019-07-20T00:00:00	38	75	
2019-07-20T00:00:00	38	135	
2019-07-20T00:00:00	38	122	
2019-07-20T00:00:00	38	131	
2019-07-20T00:00:00	39	73	
2019-07-20T00:00:00	39	117	
2019-07-20T00:00:00	39	124	
2019-07-20T00:00:00	39	74	
2019-07-20T00:00:00	39	114	
2019-07-20T00:00:00	39	40	
2019-07-20T00:00:00	39	8	
2019-07-20T00:00:00	40	73	
2019-07-20T00:00:00	40	39	
2019-07-20T00:00:00	40	74	
2019-07-20T00:00:00	41	49	
2019-07-20T00:00:00	41	67	
2019-07-20T00:00:00	41	68	
2019-07-20T00:00:00	41	196	
2019-07-20T00:00:00	42	235	
2019-07-20T00:00:00	42	186	
2019-07-20T00:00:00	43	150	
2019-07-20T00:00:00	43	153	
2019-07-20T00:00:00	43	121	
2019-07-20T00:00:00	43	221	
2019-07-20T00:00:00	43	245	
2019-07-20T00:00:00	43	136	
2019-07-20T00:00:00	236	85	
2019-07-20T00:00:00	236	163	
2019-07-20T00:00:00	236	174	
2019-07-20T00:00:00	236	54	
2019-07-20T00:00:00	236	247	
2019-07-20T00:00:00	236	244	
2019-07-20T00:00:00	236	185	
2019-07-20T00:00:00	236	225	
2019-07-20T00:00:00	236	246	
2019-07-20T00:00:00	45	33	
2019-07-20T00:00:00	45	49	
2019-07-20T00:00:00	45	76	
2019-07-20T00:00:00	45	68	
2019-07-20T00:00:00	45	47	
2019-07-20T00:00:00	45	16	
2019-07-20T00:00:00	45	181	
2019-07-20T00:00:00	45	72	
2019-07-20T00:00:00	210	69	
2019-07-20T00:00:00	210	136	
2019-07-20T00:00:00	210	98	
2019-07-20T00:00:00	47	150	
2019-07-20T00:00:00	47	78	
2019-07-20T00:00:00	47	7	
2019-07-20T00:00:00	47	45	
2019-07-20T00:00:00	47	76	
2019-07-20T00:00:00	47	10	
2019-07-20T00:00:00	47	181	
2019-07-20T00:00:00	48	77	
2019-07-20T00:00:00	48	59	
2019-07-20T00:00:00	48	61	
2019-07-20T00:00:00	48	52	
2019-07-20T00:00:00	48	79	
2019-07-20T00:00:00	48	19	
2019-07-20T00:00:00	48	55	
2019-07-20T00:00:00	48	53	
2019-07-20T00:00:00	48	203	
2019-07-20T00:00:00	48	139	
2019-07-20T00:00:00	49	130	
2019-07-20T00:00:00	49	25	
2019-07-20T00:00:00	49	41	
2019-07-20T00:00:00	49	67	
2019-07-20T00:00:00	49	45	
2019-07-20T00:00:00	49	68	
2019-07-20T00:00:00	49	196	
2019-07-20T00:00:00	49	137	
2019-07-20T00:00:00	49	89	
2019-07-20T00:00:00	50	174	
2019-07-20T00:00:00	50	4	
2019-07-20T00:00:00	50	185	
2019-07-20T00:00:00	51	99	
2019-07-20T00:00:00	52	77	
2019-07-20T00:00:00	52	9	
2019-07-20T00:00:00	52	61	
2019-07-20T00:00:00	52	79	
2019-07-20T00:00:00	52	75	
2019-07-20T00:00:00	52	48	
2019-07-20T00:00:00	52	19	
2019-07-20T00:00:00	52	55	
2019-07-20T00:00:00	52	28	
2019-07-20T00:00:00	52	139	
2019-07-20T00:00:00	53	59	
2019-07-20T00:00:00	53	61	
2019-07-20T00:00:00	53	213	
2019-07-20T00:00:00	53	79	
2019-07-20T00:00:00	53	48	
2019-07-20T00:00:00	53	64	
2019-07-20T00:00:00	53	19	
2019-07-20T00:00:00	53	55	
2019-07-20T00:00:00	53	28	
2019-07-20T00:00:00	54	174	
2019-07-20T00:00:00	54	236	
2019-07-20T00:00:00	54	211	
2019-07-20T00:00:00	54	185	
2019-07-20T00:00:00	55	59	
2019-07-20T00:00:00	55	61	
2019-07-20T00:00:00	55	52	
2019-07-20T00:00:00	55	79	
2019-07-20T00:00:00	55	153	
2019-07-20T00:00:00	55	35	
2019-07-20T00:00:00	55	48	
2019-07-20T00:00:00	55	133	
2019-07-20T00:00:00	55	53	
2019-07-20T00:00:00	55	57	
2019-07-20T00:00:00	56	100	
2019-07-20T00:00:00	56	85	
2019-07-20T00:00:00	56	128	
2019-07-20T00:00:00	56	87	
